Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Post-IPO Debt - Quality Systems,https://www.crunchbase.com/funding_round/quality-systems-post-ipo-debt--08466eda,Quality Systems,https://www.crunchbase.com/organization/quality-systems,Post-IPO Debt,300000000,USD,300000000,2018-04-02
Venture Round - SonixIO,https://www.crunchbase.com/funding_round/sonixio-series-unknown--c382f9f2,SonixIO,https://www.crunchbase.com/organization/sonixio,Venture - Series Unknown,1972390,USD,1972390,2018-04-02
Post-IPO Equity - Bank of Southern California,https://www.crunchbase.com/funding_round/bank-of-southern-california-post-ipo-equity--98c27342,Bank of Southern California,https://www.crunchbase.com/organization/bank-of-southern-california,Post-IPO Equity,26000000,USD,26000000,2018-04-02
Seed Round - Tribal Credit,https://www.crunchbase.com/funding_round/tribalcredit-seed--1e4dc55b,Tribal Credit,https://www.crunchbase.com/organization/tribalcredit,Seed,725000,USD,725000,2018-04-02
Seed Round - Blameless,https://www.crunchbase.com/funding_round/blameless-seed--7cfe728a,Blameless,https://www.crunchbase.com/organization/blameless,Seed,3600000,USD,3600000,2018-04-03
Grant - Profillic,https://www.crunchbase.com/funding_round/profilic-grant--0db736b0,Profillic,https://www.crunchbase.com/organization/profilic,Grant,,,,2018-04-03
Corporate Round - 500 Startups,https://www.crunchbase.com/funding_round/500-startups-corporate-round--9df578fb,500 Startups,https://www.crunchbase.com/organization/500-startups,Corporate Round,,,,2018-04-03
Series C - NimbleRx,https://www.crunchbase.com/funding_round/nimble-pharmacy-series-c--cc59a951,NimbleRx,https://www.crunchbase.com/organization/nimble-pharmacy,Series C,20000000,USD,20000000,2018-04-03
Series B - Virta,https://www.crunchbase.com/funding_round/virta-series-b--858765ca,Virta,https://www.crunchbase.com/organization/virta,Series B,45000000,USD,45000000,2018-04-04
Series C - RefleXion Medical,https://www.crunchbase.com/funding_round/reflexion-medical-series-c--fbc725c2,RefleXion Medical,https://www.crunchbase.com/organization/reflexion-medical,Series C,100000000,USD,100000000,2018-04-04
Series A - Terns Pharmaceuticals,https://www.crunchbase.com/funding_round/terns-pharmaceuticals-series-a--d7b9091b,Terns Pharmaceuticals,https://www.crunchbase.com/organization/terns-pharmaceuticals,Series A,30000000,USD,30000000,2018-04-04
Seed Round - Rafay Systems,https://www.crunchbase.com/funding_round/rafay-systems-inc-seed--648ed996,Rafay Systems,https://www.crunchbase.com/organization/rafay-systems-inc,Seed,,,,2018-04-04
Seed Round - Anduin,https://www.crunchbase.com/funding_round/anduin-seed--25bf9b54,Anduin,https://www.crunchbase.com/organization/anduin,Seed,,,,2018-04-04
Venture Round - Pionyr Immunotherapeutics,https://www.crunchbase.com/funding_round/pionyr-immunotherapeutics-series-unknown--c2e8309d,Pionyr Immunotherapeutics,https://www.crunchbase.com/organization/pionyr-immunotherapeutics,Venture - Series Unknown,6999999,USD,6999999,2018-04-04
Pre Seed Round - Fig,https://www.crunchbase.com/funding_round/fig-health-pre-seed--f148d852,Fig,https://www.crunchbase.com/organization/fig-health,Pre-Seed,1000,USD,1000,2018-04-04
Pre Seed Round - Neural Edge,https://www.crunchbase.com/funding_round/neural-edge-pre-seed--17574a54,Neural Edge,https://www.crunchbase.com/organization/neural-edge,Pre-Seed,250000,USD,250000,2018-04-05
Seed Round - Phlex,https://www.crunchbase.com/funding_round/phlex-seed--a1971c31,Phlex,https://www.crunchbase.com/organization/phlex,Seed,1170000,USD,1170000,2018-04-05
Venture Round - Astera Labs,https://www.crunchbase.com/funding_round/astera-labs-series-unknown--93df6b6a,Astera Labs,https://www.crunchbase.com/organization/astera-labs,Venture - Series Unknown,6350000,USD,6350000,2018-04-05
Angel Round - UNest,https://www.crunchbase.com/funding_round/u-nest-angel--2a6b3c02,UNest,https://www.crunchbase.com/organization/u-nest,Angel,300000,USD,300000,2018-04-05
Seed Round - SecurCapital,https://www.crunchbase.com/funding_round/securcapital-corp-seed--aa0820a8,SecurCapital,https://www.crunchbase.com/organization/securcapital-corp,Seed,,,,2018-04-05
Venture Round - Control Panel,https://www.crunchbase.com/funding_round/control-panel-series-unknown--b4b2e7b1,Control Panel,https://www.crunchbase.com/organization/control-panel,Venture - Series Unknown,2424993,USD,2424993,2018-04-05
Series A - myKaarma,https://www.crunchbase.com/funding_round/mykaarma-series-a--311fb5b4,myKaarma,https://www.crunchbase.com/organization/mykaarma,Series A,15000000,USD,15000000,2018-04-05
Seed Round - IndeeLift,https://www.crunchbase.com/funding_round/indeelift-seed--910252bb,IndeeLift,https://www.crunchbase.com/organization/indeelift,Seed,817214,USD,817214,2018-04-05
Series A - CoinList,https://www.crunchbase.com/funding_round/coinlist-series-a--80bebe4a,CoinList,https://www.crunchbase.com/organization/coinlist,Series A,9200000,USD,9200000,2018-04-05
Series B - UpCounsel,https://www.crunchbase.com/funding_round/upcounsel-series-b--9f5dd075,UpCounsel,https://www.crunchbase.com/organization/upcounsel,Series B,12000000,USD,12000000,2018-04-05
Angel Round - ConnecPath Inc. (WeAdmit.io),https://www.crunchbase.com/funding_round/connecpath-angel--4bbd7562,ConnecPath Inc. (WeAdmit.io),https://www.crunchbase.com/organization/connecpath,Angel,270000,USD,270000,2018-04-06
Venture Round - SPIDR Tech,https://www.crunchbase.com/funding_round/spidr-2-series-unknown--846a9f4f,SPIDR Tech,https://www.crunchbase.com/organization/spidr-2,Venture - Series Unknown,2500000,USD,2500000,2018-04-06
Pre Seed Round - Xapix,https://www.crunchbase.com/funding_round/xapix-io-pre-seed--081c59ec,Xapix,https://www.crunchbase.com/organization/xapix-io,Pre-Seed,,,,2018-04-06
"Pre Seed Round - Bevov, Inc",https://www.crunchbase.com/funding_round/bevov-inc-pre-seed--fe645de8,"Bevov, Inc",https://www.crunchbase.com/organization/bevov-inc,Pre-Seed,,,,2018-04-08
Seed Round - Instant Labs,https://www.crunchbase.com/funding_round/instant-labs-seed--95f2889e,Instant Labs,https://www.crunchbase.com/organization/instant-labs,Seed,,,,2018-04-09
Series B - StackRox,https://www.crunchbase.com/funding_round/stackrox-series-b--63de35f0,StackRox,https://www.crunchbase.com/organization/stackrox,Series B,25000000,USD,25000000,2018-04-10
Venture Round - AscentX Medical,https://www.crunchbase.com/funding_round/ascentx-medical-series-unknown--50adce7f,AscentX Medical,https://www.crunchbase.com/organization/ascentx-medical,Venture - Series Unknown,1220156,USD,1220156,2018-04-10
Series D - Symphony Communication Services,https://www.crunchbase.com/funding_round/symphony-3-series-d--3ab5b818,Symphony Communication Services,https://www.crunchbase.com/organization/symphony-3,Series D,67000000,USD,67000000,2018-04-10
Series E - Livongo,https://www.crunchbase.com/funding_round/livongo-health-series-e--04dabee8,Livongo,https://www.crunchbase.com/organization/livongo-health,Series E,104999995,USD,104999995,2018-04-11
Venture Round - Obsidian Sensors,https://www.crunchbase.com/funding_round/obsidian-sensors-series-unknown--d5fcf535,Obsidian Sensors,https://www.crunchbase.com/organization/obsidian-sensors,Venture - Series Unknown,3619276,USD,3619276,2018-04-11
Series A - RubrYc Therapeutics,https://www.crunchbase.com/funding_round/rubryc-therapeutics-series-a--f8e2017e,RubrYc Therapeutics,https://www.crunchbase.com/organization/rubryc-therapeutics,Series A,10000000,USD,10000000,2018-04-11
Series A - Verkada,https://www.crunchbase.com/funding_round/verkada-series-a--facde405,Verkada,https://www.crunchbase.com/organization/verkada,Series A,15000000,USD,15000000,2018-04-11
Seed Round - Myndlift,https://www.crunchbase.com/funding_round/myndlift-seed--1aebdefe,Myndlift,https://www.crunchbase.com/organization/myndlift,Seed,,,,2018-04-12
Initial Coin Offering - Vaultbank,https://www.crunchbase.com/funding_round/vaultbank-initial-coin-offering--3212e3b5,Vaultbank,https://www.crunchbase.com/organization/vaultbank,Initial Coin Offering,3000000,USD,3000000,2018-04-12
Venture Round - Tusker Medical,https://www.crunchbase.com/funding_round/tusker-medical-series-unknown--c39d06bd,Tusker Medical,https://www.crunchbase.com/organization/tusker-medical,Venture - Series Unknown,6999999,USD,6999999,2018-04-13
Seed Round - eatOS by POSLABS,https://www.crunchbase.com/funding_round/poslabs-inc-seed--e37ad408,eatOS by POSLABS,https://www.crunchbase.com/organization/poslabs-inc,Seed,500000,USD,500000,2018-04-15
Seed Round - Volt Capital,https://www.crunchbase.com/funding_round/token-daily-seed--441e1771,Volt Capital,https://www.crunchbase.com/organization/token-daily,Seed,1600000,USD,1600000,2018-04-15
Venture Round - Kaarya,https://www.crunchbase.com/funding_round/kaarya-series-unknown--b1ebebf4,Kaarya,https://www.crunchbase.com/organization/kaarya,Venture - Series Unknown,15000000,USD,15000000,2018-04-16
Seed Round - Wispero,https://www.crunchbase.com/funding_round/wispero-seed--efa4760c,Wispero,https://www.crunchbase.com/organization/wispero,Seed,105000,USD,105000,2018-04-16
Grant - ViaCyte,https://www.crunchbase.com/funding_round/viacyte-grant--3e92c98c,ViaCyte,https://www.crunchbase.com/organization/viacyte,Grant,,,,2018-04-17
Venture Round - AltSchool,https://www.crunchbase.com/funding_round/altschool-series-unknown--496ff313,AltSchool,https://www.crunchbase.com/organization/altschool,Venture - Series Unknown,20000000,CNY,3183851,2018-04-17
Series B - Eightfold,https://www.crunchbase.com/funding_round/eightfold-series-b--a9b513a8,Eightfold,https://www.crunchbase.com/organization/eightfold,Series B,18000000,USD,18000000,2018-04-17
Venture Round - Node,https://www.crunchbase.com/funding_round/node-series-unknown--20e36e65,Node,https://www.crunchbase.com/organization/node,Venture - Series Unknown,5000000,USD,5000000,2018-04-17
Series C - Tala,https://www.crunchbase.com/funding_round/inventure-series-c--9db1b488,Tala,https://www.crunchbase.com/organization/inventure,Series C,50000000,USD,50000000,2018-04-17
Series B - Plum Lending,https://www.crunchbase.com/funding_round/plum-lending-series-b--721e12ee,Plum Lending,https://www.crunchbase.com/organization/plum-lending,Series B,,,,2018-04-17
Seed Round - AttackFlow,https://www.crunchbase.com/funding_round/attackflow-seed--9df470c5,AttackFlow,https://www.crunchbase.com/organization/attackflow,Seed,,,,2018-04-17
Series A - Joint Purification Systems,https://www.crunchbase.com/funding_round/joint-purification-systems-series-a--e5061d87,Joint Purification Systems,https://www.crunchbase.com/organization/joint-purification-systems,Series A,7800000,USD,7800000,2018-04-18
Seed Round - Sitka,https://www.crunchbase.com/funding_round/sitka-seed--dffac448,Sitka,https://www.crunchbase.com/organization/sitka,Seed,3164999,USD,3164999,2018-04-18
"Venture Round - Elevate Services, Inc.",https://www.crunchbase.com/funding_round/elevate-services-inc-series-unknown--34bf012c,"Elevate Services, Inc.",https://www.crunchbase.com/organization/elevate-services-inc,Venture - Series Unknown,,,,2018-04-18
Seed Round - AgShift,https://www.crunchbase.com/funding_round/agshift-seed--4c230229,AgShift,https://www.crunchbase.com/organization/agshift,Seed,,,,2018-04-18
Seed Round - Prellis Biologics,https://www.crunchbase.com/funding_round/prellis-biologics-seed--64e33668,Prellis Biologics,https://www.crunchbase.com/organization/prellis-biologics,Seed,,,,2018-04-19
Pre Seed Round - Persistence Data Mining,https://www.crunchbase.com/funding_round/persistence-data-mining-pre-seed--b8bc6c55,Persistence Data Mining,https://www.crunchbase.com/organization/persistence-data-mining,Pre-Seed,,,,2018-04-20
Seed Round - Corporate Finance Associates,https://www.crunchbase.com/funding_round/corporate-finance-associates-seed--03a67bc1,Corporate Finance Associates,https://www.crunchbase.com/organization/corporate-finance-associates,Seed,195000,USD,195000,2018-04-23
Seed Round - TrustedFor,https://www.crunchbase.com/funding_round/trustedfor-seed--a512af7f,TrustedFor,https://www.crunchbase.com/organization/trustedfor,Seed,,,,2018-04-24
Venture Round - Dekrypt Capital,https://www.crunchbase.com/funding_round/dekrypt-capital-series-unknown--ad1b5017,Dekrypt Capital,https://www.crunchbase.com/organization/dekrypt-capital,Venture - Series Unknown,3000000,USD,3000000,2018-04-24
Seed Round - SpotOn,https://www.crunchbase.com/funding_round/spoton-seed--adb093b2,SpotOn,https://www.crunchbase.com/organization/spoton,Seed,20000000,USD,20000000,2018-04-24
Seed Round - Automation Hero,https://www.crunchbase.com/funding_round/saleshero-inc-seed--0ea9d3f6,Automation Hero,https://www.crunchbase.com/organization/saleshero-inc,Seed,4500000,USD,4500000,2018-04-24
Series B - Revolution Medicines,https://www.crunchbase.com/funding_round/revolution-medicines-series-b--4d515abe,Revolution Medicines,https://www.crunchbase.com/organization/revolution-medicines,Series B,56000000,USD,56000000,2018-04-24
Venture Round - Tracxn,https://www.crunchbase.com/funding_round/tracxn-series-unknown--dd993b71,Tracxn,https://www.crunchbase.com/organization/tracxn,Venture - Series Unknown,,,,2018-04-24
Seed Round - Rookout,https://www.crunchbase.com/funding_round/rookout-seed--37344e5e,Rookout,https://www.crunchbase.com/organization/rookout,Seed,4200000,USD,4200000,2018-04-25
Pre Seed Round - Galley Solutions,https://www.crunchbase.com/funding_round/galley-solutions-pre-seed--34c23546,Galley Solutions,https://www.crunchbase.com/organization/galley-solutions,Pre-Seed,100000,USD,100000,2018-04-25
Series A - Supira Medical,https://www.crunchbase.com/funding_round/supira-medical-series-a--ca85ed45,Supira Medical,https://www.crunchbase.com/organization/supira-medical,Series A,15500000,USD,15500000,2018-04-25
Series C - ScyllaDB,https://www.crunchbase.com/funding_round/scylladb-series-c--9a9ccecf,ScyllaDB,https://www.crunchbase.com/organization/scylladb,Series C,10000000,USD,10000000,2018-04-25
Series D - Innovium,https://www.crunchbase.com/funding_round/innovium-inc-series-d--ec2e63bf,Innovium,https://www.crunchbase.com/organization/innovium-inc,Series D,77000000,USD,77000000,2018-04-25
Series D - 10X Genomics,https://www.crunchbase.com/funding_round/10x-genomics-series-d--c3990192,10X Genomics,https://www.crunchbase.com/organization/10x-genomics,Series D,50000000,USD,50000000,2018-04-26
Equity Crowdfunding - N-Gen Technologies Inc.,https://www.crunchbase.com/funding_round/n-gen-technologies-inc-equity-crowdfunding--eb6b86c3,N-Gen Technologies Inc.,https://www.crunchbase.com/organization/n-gen-technologies-inc,Equity Crowdfunding,129550,USD,129550,2018-04-26
Series C - IFTTT,https://www.crunchbase.com/funding_round/if-this-then-that-series-c--fbaac190,IFTTT,https://www.crunchbase.com/organization/if-this-then-that,Series C,24000000,USD,24000000,2018-04-26
Seed Round - Pointcloud,https://www.crunchbase.com/funding_round/pointcloud-seed--a9dc6841,Pointcloud,https://www.crunchbase.com/organization/pointcloud,Seed,4400000,USD,4400000,2018-04-26
Angel Round - TokenInsight,https://www.crunchbase.com/funding_round/tokeninsight-angel--18ba898e,TokenInsight,https://www.crunchbase.com/organization/tokeninsight,Angel,,,,2018-04-27
Corporate Round - Danal,https://www.crunchbase.com/funding_round/danal-corporate-round--28363d1b,Danal,https://www.crunchbase.com/organization/danal,Corporate Round,,,,2018-04-27
Venture Round - Motista,https://www.crunchbase.com/funding_round/motista-series-unknown--ef24495e,Motista,https://www.crunchbase.com/organization/motista,Venture - Series Unknown,3250062,USD,3250062,2018-04-27
Private Equity Round - Danal,https://www.crunchbase.com/funding_round/danal-private-equity--b6f43ca3,Danal,https://www.crunchbase.com/organization/danal,Private Equity,,,,2018-04-28
Funding Round - CARFIT,https://www.crunchbase.com/funding_round/carfit-undisclosed--187df903,CARFIT,https://www.crunchbase.com/organization/carfit,Funding Round,,,,2018-04-30
Series A - Figure,https://www.crunchbase.com/funding_round/figure-66e9-series-a--636c0dab,Figure,https://www.crunchbase.com/organization/figure-66e9,Series A,,,,2018-04-30
Seed Round - Zeuss Technologies,https://www.crunchbase.com/funding_round/zeuss-technologies-inc-seed--ca92a780,Zeuss Technologies,https://www.crunchbase.com/organization/zeuss-technologies-inc,Seed,,,,2018-04-30
Venture Round - FinDox,https://www.crunchbase.com/funding_round/findox-series-unknown--ff39df86,FinDox,https://www.crunchbase.com/organization/findox,Venture - Series Unknown,999870,USD,999870,2018-04-30
Seed Round - ClearBrain,https://www.crunchbase.com/funding_round/clearbrain-seed--576dc826,ClearBrain,https://www.crunchbase.com/organization/clearbrain,Seed,2000000,USD,2000000,2018-04-30
Seed Round - Nexkey,https://www.crunchbase.com/funding_round/nexkey-inc-seed--2c8623c5,Nexkey,https://www.crunchbase.com/organization/nexkey-inc,Seed,4800000,USD,4800000,2018-04-30
Venture Round - Eyenuk,https://www.crunchbase.com/funding_round/eyenuk-series-unknown--0a7a91f2,Eyenuk,https://www.crunchbase.com/organization/eyenuk,Venture - Series Unknown,3000000,USD,3000000,2018-04-30
Venture Round - Persona,https://www.crunchbase.com/funding_round/persona-188f-series-unknown--db34f99d,Persona,https://www.crunchbase.com/organization/persona-188f,Venture - Series Unknown,,,,2018-05-01
Equity Crowdfunding - VoiceVoice,https://www.crunchbase.com/funding_round/voicevoice-equity-crowdfunding--b3cfee21,VoiceVoice,https://www.crunchbase.com/organization/voicevoice,Equity Crowdfunding,52485,USD,52485,2018-05-01
Seed Round - Mendel.ai,https://www.crunchbase.com/funding_round/mendel-health-seed--7af7a084,Mendel.ai,https://www.crunchbase.com/organization/mendel-health,Seed,,,,2018-05-01
Convertible Note - Sensentia,https://www.crunchbase.com/funding_round/sensentia-convertible-note--3207a234,Sensentia,https://www.crunchbase.com/organization/sensentia,Convertible Note,450000,USD,450000,2018-05-01
Pre Seed Round - AQUAOSO,https://www.crunchbase.com/funding_round/aquaoso-pre-seed--0e0b3373,AQUAOSO,https://www.crunchbase.com/organization/aquaoso,Pre-Seed,262000,USD,262000,2018-05-01
Series B - StratosFuel,https://www.crunchbase.com/funding_round/stratosfuel-series-b--93239620,StratosFuel,https://www.crunchbase.com/organization/stratosfuel,Series B,3950000,USD,3950000,2018-05-01
Seed Round - VeriSmart,https://www.crunchbase.com/funding_round/verismart-seed--b274fb80,VeriSmart,https://www.crunchbase.com/organization/verismart,Seed,200000,USD,200000,2018-05-01
Venture Round - Stackin',https://www.crunchbase.com/funding_round/stackin-series-unknown--f98e805a,Stackin',https://www.crunchbase.com/organization/stackin,Venture - Series Unknown,2000000,USD,2000000,2018-05-01
Seed Round - Lapa Lopa,https://www.crunchbase.com/funding_round/lapa-lopa-seed--6d522f6b,Lapa Lopa,https://www.crunchbase.com/organization/lapa-lopa,Seed,352010,USD,352010,2018-05-01
Post-IPO Equity - Marcus & Millichap,https://www.crunchbase.com/funding_round/marcus-millichap-venture-partners-post-ipo-equity--f0cfaceb,Marcus & Millichap,https://www.crunchbase.com/organization/marcus-millichap-venture-partners,Post-IPO Equity,4000000,USD,4000000,2018-05-01
Debt Financing - BlueVine,https://www.crunchbase.com/funding_round/bluevine-debt-financing--46a0ff92,BlueVine,https://www.crunchbase.com/organization/bluevine,Debt Financing,200000000,USD,200000000,2018-05-01
Venture Round - Green Park Brands,https://www.crunchbase.com/funding_round/green-park-brands-series-unknown--ded88a48,Green Park Brands,https://www.crunchbase.com/organization/green-park-brands,Venture - Series Unknown,3999926,USD,3999926,2018-05-01
"Venture Round - MedRepublic, Inc",https://www.crunchbase.com/funding_round/medrepublic-inc-series-unknown--5fbb652c,"MedRepublic, Inc",https://www.crunchbase.com/organization/medrepublic-inc,Venture - Series Unknown,,,,2018-05-01
Venture Round - UrbanFootprint,https://www.crunchbase.com/funding_round/calthorpe-analytics-series-unknown--cace5bb4,UrbanFootprint,https://www.crunchbase.com/organization/calthorpe-analytics,Venture - Series Unknown,6500000,USD,6500000,2018-05-01
Seed Round - Flux Biosciences,https://www.crunchbase.com/funding_round/flux-biosciences-seed--3f757295,Flux Biosciences,https://www.crunchbase.com/organization/flux-biosciences,Seed,,,,2018-05-01
Venture Round - 8VC,https://www.crunchbase.com/funding_round/8vc-series-unknown--422174c1,8VC,https://www.crunchbase.com/organization/8vc,Venture - Series Unknown,,,,2018-05-01
Series A - Casetabs,https://www.crunchbase.com/funding_round/casetabs-series-a--2b45dd23,Casetabs,https://www.crunchbase.com/organization/casetabs,Series A,6000000,USD,6000000,2018-05-02
Funding Round - Umbra Lab,https://www.crunchbase.com/funding_round/umbra-lab-inc-undisclosed--83e3b608,Umbra Lab,https://www.crunchbase.com/organization/umbra-lab-inc,Funding Round,,,,2018-05-02
"Seed Round - SupportLogic, Inc.",https://www.crunchbase.com/funding_round/supportlogic-seed--f9596fd0,"SupportLogic, Inc.",https://www.crunchbase.com/organization/supportlogic,Seed,2920000,USD,2920000,2018-05-03
Venture Round - Next Force Technology,https://www.crunchbase.com/funding_round/next-force-technology-series-unknown--6a534921,Next Force Technology,https://www.crunchbase.com/organization/next-force-technology,Venture - Series Unknown,8949389,USD,8949389,2018-05-03
Series A - StratiFi,https://www.crunchbase.com/funding_round/stratifi-series-a--155e15a3,StratiFi,https://www.crunchbase.com/organization/stratifi,Series A,7000000,USD,7000000,2018-05-04
Seed Round - Empire Biotechnologies,https://www.crunchbase.com/funding_round/empire-biotechnologies-seed--a65a61f8,Empire Biotechnologies,https://www.crunchbase.com/organization/empire-biotechnologies,Seed,800000,USD,800000,2018-05-04
Series A - IndicaOnline,https://www.crunchbase.com/funding_round/indicaonline-series-a--71c2ec48,IndicaOnline,https://www.crunchbase.com/organization/indicaonline,Series A,,,,2018-05-05
Seed Round - Notable,https://www.crunchbase.com/funding_round/notable-seed--b4048e25,Notable,https://www.crunchbase.com/organization/notable,Seed,3000000,USD,3000000,2018-05-07
Venture Round - Oncue,https://www.crunchbase.com/funding_round/oncue-9b61-series-unknown--d6bb9cb6,Oncue,https://www.crunchbase.com/organization/oncue-9b61,Venture - Series Unknown,,,,2018-05-07
Post-IPO Debt - TherOx,https://www.crunchbase.com/funding_round/therox-post-ipo-debt--cf702192,TherOx,https://www.crunchbase.com/organization/therox,Post-IPO Debt,,,,2018-05-07
Venture Round - Dermata Therapeutics,https://www.crunchbase.com/funding_round/dermata-therapeutics-series-unknown--c5ae7f89,Dermata Therapeutics,https://www.crunchbase.com/organization/dermata-therapeutics,Venture - Series Unknown,6906244,USD,6906244,2018-05-07
Series B - Lyra Health,https://www.crunchbase.com/funding_round/lyra-health-series-b--b64195a2,Lyra Health,https://www.crunchbase.com/organization/lyra-health,Series B,65000000,USD,65000000,2018-05-07
Venture Round - CloudGenix,https://www.crunchbase.com/funding_round/cloudgenix-series-unknown--d31c6f49,CloudGenix,https://www.crunchbase.com/organization/cloudgenix,Venture - Series Unknown,,,,2018-05-08
Venture Round - PatientFi,https://www.crunchbase.com/funding_round/patientfi-series-unknown--b074e654,PatientFi,https://www.crunchbase.com/organization/patientfi,Venture - Series Unknown,1000180,USD,1000180,2018-05-08
Series A - Hint Health,https://www.crunchbase.com/funding_round/hint-health-series-a--463f32ce,Hint Health,https://www.crunchbase.com/organization/hint-health,Series A,6000000,USD,6000000,2018-05-08
Series B - Rainier Therapeutics,https://www.crunchbase.com/funding_round/rainier-therapeutics-series-b--4f84bb38,Rainier Therapeutics,https://www.crunchbase.com/organization/rainier-therapeutics,Series B,20000000,USD,20000000,2018-05-09
Series A - At-Bay,https://www.crunchbase.com/funding_round/at-bay-series-a--10d74a37,At-Bay,https://www.crunchbase.com/organization/at-bay,Series A,13000000,USD,13000000,2018-05-09
Funding Round - FalconX,https://www.crunchbase.com/funding_round/falconx-undisclosed--8e6f691a,FalconX,https://www.crunchbase.com/organization/falconx,Funding Round,,,,2018-05-09
Seed Round - Vista: The World of You,https://www.crunchbase.com/funding_round/vista-the-world-of-you-seed--098c968a,Vista: The World of You,https://www.crunchbase.com/organization/vista-the-world-of-you,Seed,250000,USD,250000,2018-05-09
Series B - MURJ,https://www.crunchbase.com/funding_round/murj-inc-series-b--14f9f210,MURJ,https://www.crunchbase.com/organization/murj-inc,Series B,8500000,USD,8500000,2018-05-09
Venture Round - Diakopto,https://www.crunchbase.com/funding_round/diakopto-series-unknown--782c9ce4,Diakopto,https://www.crunchbase.com/organization/diakopto,Venture - Series Unknown,2520001,USD,2520001,2018-05-09
Seed Round - inHealth Medical Services,https://www.crunchbase.com/funding_round/inhealth-medical-services-seed--5164db55,inHealth Medical Services,https://www.crunchbase.com/organization/inhealth-medical-services,Seed,,,,2018-05-09
Seed Round - Patchd Medical,https://www.crunchbase.com/funding_round/patch-d-seed--d27163e0,Patchd Medical,https://www.crunchbase.com/organization/patch-d,Seed,1750000,USD,1750000,2018-05-10
Venture Round - Scalyr,https://www.crunchbase.com/funding_round/scalyr-series-unknown--2bc8d157,Scalyr,https://www.crunchbase.com/organization/scalyr,Venture - Series Unknown,5499999,USD,5499999,2018-05-10
Seed Round - NomNomNow Inc.,https://www.crunchbase.com/funding_round/nomnomnow-inc-seed--b1fcc021,NomNomNow Inc.,https://www.crunchbase.com/organization/nomnomnow-inc,Seed,3000000,USD,3000000,2018-05-10
Series B - Innovaccer,https://www.crunchbase.com/funding_round/innovaccer-series-b--5ff3a15f,Innovaccer,https://www.crunchbase.com/organization/innovaccer,Series B,25000000,USD,25000000,2018-05-10
Series D - Robinhood,https://www.crunchbase.com/funding_round/robinhood-series-d--bb2c2c4e,Robinhood,https://www.crunchbase.com/organization/robinhood,Series D,363000000,USD,363000000,2018-05-10
Venture Round - JLJH Management,https://www.crunchbase.com/funding_round/jljh-management-series-unknown--58cd5715,JLJH Management,https://www.crunchbase.com/organization/jljh-management,Venture - Series Unknown,1000000,USD,1000000,2018-05-10
Seed Round - Flux Biosciences,https://www.crunchbase.com/funding_round/flux-biosciences-seed--e6858020,Flux Biosciences,https://www.crunchbase.com/organization/flux-biosciences,Seed,,,,2018-05-11
Series A - NomNomNow Inc.,https://www.crunchbase.com/funding_round/nomnomnow-inc-series-a--e3f2f396,NomNomNow Inc.,https://www.crunchbase.com/organization/nomnomnow-inc,Series A,10000000,USD,10000000,2018-05-11
Seed Round - RecovHub,https://www.crunchbase.com/funding_round/recovhub-inc-seed--6c0b25d5,RecovHub,https://www.crunchbase.com/organization/recovhub-inc,Seed,100000,USD,100000,2018-05-12
Seed Round - FundRocket,https://www.crunchbase.com/funding_round/fundrocket-seed--af626cc3,FundRocket,https://www.crunchbase.com/organization/fundrocket,Seed,,,,2018-05-14
Series A - Ansun BioPharma,https://www.crunchbase.com/funding_round/ansun-biopharma-series-a--1d3d99a4,Ansun BioPharma,https://www.crunchbase.com/organization/ansun-biopharma,Series A,85000000,USD,85000000,2018-05-14
Seed Round - Turing Enterprises,https://www.crunchbase.com/funding_round/turing-enterprises-seed--24a54b9f,Turing Enterprises,https://www.crunchbase.com/organization/turing-enterprises,Seed,,,,2018-05-14
Series A - TruValue Labs,https://www.crunchbase.com/funding_round/truvalue-series-a--a9b1211e,TruValue Labs,https://www.crunchbase.com/organization/truvalue,Series A,13600000,USD,13600000,2018-05-14
Venture Round - Thryve,https://www.crunchbase.com/funding_round/thryve-2-series-unknown--164c1cda,Thryve,https://www.crunchbase.com/organization/thryve-2,Venture - Series Unknown,1400000,USD,1400000,2018-05-15
Series A - GoodRich,https://www.crunchbase.com/funding_round/goodrich-series-a--38a2bdbf,GoodRich,https://www.crunchbase.com/organization/goodrich,Series A,1000000,USD,1000000,2018-05-15
Seed Round - Prisma,https://www.crunchbase.com/funding_round/prisma-io-seed--4e3ee404,Prisma,https://www.crunchbase.com/organization/prisma-io,Seed,4500000,USD,4500000,2018-05-15
Seed Round - Flux Bioscience,https://www.crunchbase.com/funding_round/flux-bioscience-seed--c6898c38,Flux Bioscience,https://www.crunchbase.com/organization/flux-bioscience,Seed,,,,2018-05-15
Seed Round - Sonder,https://www.crunchbase.com/funding_round/sonder-seed--4496f0c3,Sonder,https://www.crunchbase.com/organization/sonder,Seed,250000,USD,250000,2018-05-15
Post-IPO Equity - MEI Pharma,https://www.crunchbase.com/funding_round/mei-pharma-post-ipo-equity--db89b47c,MEI Pharma,https://www.crunchbase.com/organization/mei-pharma,Post-IPO Equity,75000000,USD,75000000,2018-05-15
