Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Seed Round - ImpriMed,https://www.crunchbase.com/funding_round/imprimed-seed--2ab7d86f,ImpriMed,https://www.crunchbase.com/organization/imprimed,Seed,3700000,USD,3700000,2018-12-18
Series A - Savonix,https://www.crunchbase.com/funding_round/savonix-series-a--b7b67ae3,Savonix,https://www.crunchbase.com/organization/savonix,Series A,9600000,USD,9600000,2018-12-18
Series B - import.io,https://www.crunchbase.com/funding_round/importio-series-b--83be73cd,import.io,https://www.crunchbase.com/organization/importio,Series B,15500000,USD,15500000,2018-12-18
Seed Round - Formant,https://www.crunchbase.com/funding_round/formant-seed--d3d7edda,Formant,https://www.crunchbase.com/organization/formant,Seed,6000000,USD,6000000,2018-12-18
Series B - VoxelCloud,https://www.crunchbase.com/funding_round/voxelcloud-series-b--ea106bbf,VoxelCloud,https://www.crunchbase.com/organization/voxelcloud,Series B,50000000,USD,50000000,2018-12-18
Series A - Aristea Therapeutics,https://www.crunchbase.com/funding_round/aristea-therapeutics-series-a--063becf9,Aristea Therapeutics,https://www.crunchbase.com/organization/aristea-therapeutics,Series A,15000000,USD,15000000,2018-12-18
Grant - UCSF Benioff Children’s Hospital Oakland,https://www.crunchbase.com/funding_round/ucsf-benioff-children-s-hospital-oakland-grant--a23d46b5,UCSF Benioff Children’s Hospital Oakland,https://www.crunchbase.com/organization/ucsf-benioff-children-s-hospital-oakland,Grant,15000000,USD,15000000,2018-12-18
Series A - TITAN School Solutions,https://www.crunchbase.com/funding_round/titan-school-solutions-series-a--13bb9ae5,TITAN School Solutions,https://www.crunchbase.com/organization/titan-school-solutions,Series A,5200000,USD,5200000,2018-12-18
Seed Round - PlanetScale,https://www.crunchbase.com/funding_round/planetscale-seed--0044c39e,PlanetScale,https://www.crunchbase.com/organization/planetscale,Seed,3000000,USD,3000000,2018-12-19
Post-IPO Equity - Soleno Therapeutics,https://www.crunchbase.com/funding_round/soleno-therapeutics-post-ipo-equity--a9f568dd,Soleno Therapeutics,https://www.crunchbase.com/organization/soleno-therapeutics,Post-IPO Equity,16500000,USD,16500000,2018-12-19
Series A - Popdog,https://www.crunchbase.com/funding_round/popdog-series-a--f0e50f94,Popdog,https://www.crunchbase.com/organization/popdog,Series A,9000000,USD,9000000,2018-12-19
Series A - Albert,https://www.crunchbase.com/funding_round/albert-3-series-a--8124d282,Albert,https://www.crunchbase.com/organization/albert-3,Series A,15000000,USD,15000000,2018-12-19
Series D - Gorilla Technology Group,https://www.crunchbase.com/funding_round/gorilla-technology-group-series-d--4763ddfb,Gorilla Technology Group,https://www.crunchbase.com/organization/gorilla-technology-group,Series D,15000000,USD,15000000,2018-12-19
Venture Round - Vouch Insurance,https://www.crunchbase.com/funding_round/vouch-insurance-21c4-series-unknown--38a5b86f,Vouch Insurance,https://www.crunchbase.com/organization/vouch-insurance-21c4,Venture - Series Unknown,,,,2018-12-20
Pre Seed Round - Galley Solutions,https://www.crunchbase.com/funding_round/galley-solutions-pre-seed--70068380,Galley Solutions,https://www.crunchbase.com/organization/galley-solutions,Pre-Seed,210000,USD,210000,2018-12-20
Secondary Market - Auris Health,https://www.crunchbase.com/funding_round/auris-surgical-robotics-secondary-market--16f05d83,Auris Health,https://www.crunchbase.com/organization/auris-surgical-robotics,Secondary Market,,,,2018-12-20
Seed Round - Kerotin,https://www.crunchbase.com/funding_round/kerotin-seed--a3924aa7,Kerotin,https://www.crunchbase.com/organization/kerotin,Seed,,,,2018-12-20
Seed Round - Clinicai,https://www.crunchbase.com/funding_round/clinicai-seed--79609f3a,Clinicai,https://www.crunchbase.com/organization/clinicai,Seed,100000,USD,100000,2018-12-20
Debt Financing - DrChrono,https://www.crunchbase.com/funding_round/drchrono-debt-financing--c993c122,DrChrono,https://www.crunchbase.com/organization/drchrono,Debt Financing,10000000,USD,10000000,2018-12-20
Seed Round - NuEyes,https://www.crunchbase.com/funding_round/nueyes-seed--dad50e6f,NuEyes,https://www.crunchbase.com/organization/nueyes,Seed,,,,2018-12-21
Series C - Rakuten Medical,https://www.crunchbase.com/funding_round/aspyrian-therapeutics-series-c--e937d9d7,Rakuten Medical,https://www.crunchbase.com/organization/aspyrian-therapeutics,Series C,134000000,USD,134000000,2018-12-21
Series D - Carta,https://www.crunchbase.com/funding_round/eshares-series-d--cda24727,Carta,https://www.crunchbase.com/organization/eshares,Series D,80000000,USD,80000000,2018-12-27
Venture Round - Outline,https://www.crunchbase.com/funding_round/outline-0db5-series-unknown--a7804cc2,Outline,https://www.crunchbase.com/organization/outline-0db5,Venture - Series Unknown,6000000,USD,6000000,2018-12-28
Pre Seed Round - Grovf,https://www.crunchbase.com/funding_round/grovf-pre-seed--0dbd9987,Grovf,https://www.crunchbase.com/organization/grovf,Pre-Seed,,,,2018-12-28
Series A - Sportamix,https://www.crunchbase.com/funding_round/sportamix-7d38-series-a--6048b8e4,Sportamix,https://www.crunchbase.com/organization/sportamix-7d38,Series A,,,,2018-12-28
Series A - Xage Security,https://www.crunchbase.com/funding_round/xage-security-series-a--64393ee6,Xage Security,https://www.crunchbase.com/organization/xage-security,Series A,4000000,USD,4000000,2018-12-28
Grant - EPOCH,https://www.crunchbase.com/funding_round/epoch-4-grant--01fa8f68,EPOCH,https://www.crunchbase.com/organization/epoch-4,Grant,25000,CAD,18320,2018-12-31
Series B - Vir Biotechnology,https://www.crunchbase.com/funding_round/vir-biotechnology-series-b--6c28e39d,Vir Biotechnology,https://www.crunchbase.com/organization/vir-biotechnology,Series B,327600000,USD,327600000,2019-01-01
Pre Seed Round - Drishyam.ai,https://www.crunchbase.com/funding_round/drishyam-ai-pre-seed--8d094f81,Drishyam.ai,https://www.crunchbase.com/organization/drishyam-ai,Pre-Seed,,,,2019-01-01
Seed Round - Sportamix,https://www.crunchbase.com/funding_round/sportamix-7d38-seed--709c1c03,Sportamix,https://www.crunchbase.com/organization/sportamix-7d38,Seed,500000,USD,500000,2019-01-01
Venture Round - AceBot.ai,https://www.crunchbase.com/funding_round/acebot-ai-series-unknown--ba4f1eb7,AceBot.ai,https://www.crunchbase.com/organization/acebot-ai,Venture - Series Unknown,,,,2019-01-01
Venture Round - MoEngage,https://www.crunchbase.com/funding_round/moengage-series-unknown--2604586a,MoEngage,https://www.crunchbase.com/organization/moengage,Venture - Series Unknown,,,,2019-01-01
Venture Round - AgShift,https://www.crunchbase.com/funding_round/agshift-series-unknown--50860d3a,AgShift,https://www.crunchbase.com/organization/agshift,Venture - Series Unknown,,,,2019-01-01
Venture Round - Tracxn,https://www.crunchbase.com/funding_round/tracxn-series-unknown--0c67ab2d,Tracxn,https://www.crunchbase.com/organization/tracxn,Venture - Series Unknown,,,,2019-01-01
Pre Seed Round - VIEBEG TECHNOLOGIES,https://www.crunchbase.com/funding_round/viebeg-technologies-pre-seed--1ebdd28b,VIEBEG TECHNOLOGIES,https://www.crunchbase.com/organization/viebeg-technologies,Pre-Seed,305000,USD,305000,2019-01-01
Pre Seed Round - Buy Me A Coffee,https://www.crunchbase.com/funding_round/buy-me-a-coffee-pre-seed--47ec3942,Buy Me A Coffee,https://www.crunchbase.com/organization/buy-me-a-coffee,Pre-Seed,,,,2019-01-01
Grant - ImpactVision,https://www.crunchbase.com/funding_round/impactvision-grant--be674478,ImpactVision,https://www.crunchbase.com/organization/impactvision,Grant,71429,EUR,81868,2019-01-01
Series A - COR,https://www.crunchbase.com/funding_round/cor-2-series-a--b6ce408f,COR,https://www.crunchbase.com/organization/cor-2,Series A,1000000,USD,1000000,2019-01-01
Pre Seed Round - Candor,https://www.crunchbase.com/funding_round/candor-pre-seed--3c48ff36,Candor,https://www.crunchbase.com/organization/candor,Pre-Seed,,,,2019-01-01
Pre Seed Round - BestBeing,https://www.crunchbase.com/funding_round/bestbeing-pre-seed--c8fd53b1,BestBeing,https://www.crunchbase.com/organization/bestbeing,Pre-Seed,300000,USD,300000,2019-01-01
Funding Round - Abilizer Solutions,https://www.crunchbase.com/funding_round/abilizer-solution-inc-undisclosed--72a6f649,Abilizer Solutions,https://www.crunchbase.com/organization/abilizer-solution-inc,Funding Round,,,,2019-01-01
Seed Round - CNote,https://www.crunchbase.com/funding_round/cnote-seed--c3db5f53,CNote,https://www.crunchbase.com/organization/cnote,Seed,,,,2019-01-01
Pre Seed Round - ZenSpace,https://www.crunchbase.com/funding_round/zenspace-pre-seed--58daee9b,ZenSpace,https://www.crunchbase.com/organization/zenspace,Pre-Seed,,,,2019-01-01
Seed Round - ZenSpace,https://www.crunchbase.com/funding_round/zenspace-seed--e726eb41,ZenSpace,https://www.crunchbase.com/organization/zenspace,Seed,975000,USD,975000,2019-01-01
Non Equity Assistance - Pied Piper,https://www.crunchbase.com/funding_round/pied-piper-non-equity-assistance--5094e277,Pied Piper,https://www.crunchbase.com/organization/pied-piper,Non-equity Assistance,,,,2019-01-01
Angel Round - Juix,https://www.crunchbase.com/funding_round/juix-angel--6d72a56e,Juix,https://www.crunchbase.com/organization/juix,Angel,,,,2019-01-01
Pre Seed Round - DroneInch,https://www.crunchbase.com/funding_round/droneinch-pre-seed--59aa6c65,DroneInch,https://www.crunchbase.com/organization/droneinch,Pre-Seed,,,,2019-01-01
Seed Round - SignalWire,https://www.crunchbase.com/funding_round/signalwire-seed--26bc0630,SignalWire,https://www.crunchbase.com/organization/signalwire,Seed,100000,USD,100000,2019-01-01
Pre Seed Round - Point Card,https://www.crunchbase.com/funding_round/point-9d43-pre-seed--514dcda5,Point Card,https://www.crunchbase.com/organization/point-9d43,Pre-Seed,2000000,USD,2000000,2019-01-03
Seed Round - FreightPOP,https://www.crunchbase.com/funding_round/freightpop-seed--b5cd224c,FreightPOP,https://www.crunchbase.com/organization/freightpop,Seed,,,,2019-01-03
Private Equity Round - Verily,https://www.crunchbase.com/funding_round/verily-2-private-equity--107da31f,Verily,https://www.crunchbase.com/organization/verily-2,Private Equity,1000000000,USD,1000000000,2019-01-03
Seed Round - Synapse Technology Corporation,https://www.crunchbase.com/funding_round/synapse-technology-corporation-seed--5ac63b83,Synapse Technology Corporation,https://www.crunchbase.com/organization/synapse-technology-corporation,Seed,6000000,USD,6000000,2019-01-03
"Corporate Round - Behavioral Health Works, Inc.",https://www.crunchbase.com/funding_round/behavioral-health-works-inc-corporate-round--c2c5da6f,"Behavioral Health Works, Inc.",https://www.crunchbase.com/organization/behavioral-health-works-inc,Corporate Round,,,,2019-01-04
Pre Seed Round - Aether,https://www.crunchbase.com/funding_round/aether-076d-pre-seed--3ac57687,Aether,https://www.crunchbase.com/organization/aether-076d,Pre-Seed,,,,2019-01-05
Seed Round - Jirav,https://www.crunchbase.com/funding_round/jirav-seed--8146bcf0,Jirav,https://www.crunchbase.com/organization/jirav,Seed,4000000,USD,4000000,2019-01-05
Series A - Wefunder,https://www.crunchbase.com/funding_round/wefunder-series-a--7ff26895,Wefunder,https://www.crunchbase.com/organization/wefunder,Series A,1700000,USD,1700000,2019-01-07
Series D - 10X Genomics,https://www.crunchbase.com/funding_round/10x-genomics-series-d--1aabf1e2,10X Genomics,https://www.crunchbase.com/organization/10x-genomics,Series D,35000000,USD,35000000,2019-01-07
Venture Round - PQ Bypass,https://www.crunchbase.com/funding_round/pq-bypass-series-unknown--32935729,PQ Bypass,https://www.crunchbase.com/organization/pq-bypass,Venture - Series Unknown,60000000,USD,60000000,2019-01-08
Venture Round - Sun Genomics,https://www.crunchbase.com/funding_round/sun-genomics-series-unknown--80842eac,Sun Genomics,https://www.crunchbase.com/organization/sun-genomics,Venture - Series Unknown,2965687,USD,2965687,2019-01-08
Series C - NapaJen,https://www.crunchbase.com/funding_round/napajen-series-c--2c0eaa04,NapaJen,https://www.crunchbase.com/organization/napajen,Series C,12400000,USD,12400000,2019-01-09
Series D - OneLogin,https://www.crunchbase.com/funding_round/onelogin-series-d--46a29431,OneLogin,https://www.crunchbase.com/organization/onelogin,Series D,100000000,USD,100000000,2019-01-10
Seed Round - HSPC Defense,https://www.crunchbase.com/funding_round/hspc-defense-seed--c4ae6720,HSPC Defense,https://www.crunchbase.com/organization/hspc-defense,Seed,,,,2019-01-11
Series B - Aisera,https://www.crunchbase.com/funding_round/aisera-series-b--534618f7,Aisera,https://www.crunchbase.com/organization/aisera,Series B,14499999,USD,14499999,2019-01-14
Seed Round - Sixa,https://www.crunchbase.com/funding_round/sixa-seed--8d0fa178,Sixa,https://www.crunchbase.com/organization/sixa,Seed,,,,2019-01-15
Seed Round - Linear B,https://www.crunchbase.com/funding_round/linear-b-seed--46fff2b8,Linear B,https://www.crunchbase.com/organization/linear-b,Seed,1600000,USD,1600000,2019-01-15
Series E - Rubrik,https://www.crunchbase.com/funding_round/rubrik-series-e--8b49c5c4,Rubrik,https://www.crunchbase.com/organization/rubrik,Series E,261000000,USD,261000000,2019-01-15
Series A - Confident Cannabis,https://www.crunchbase.com/funding_round/confident-cannabis-series-a--d75f1d4a,Confident Cannabis,https://www.crunchbase.com/organization/confident-cannabis,Series A,12000000,USD,12000000,2019-01-16
Series A - Xpansiv,https://www.crunchbase.com/funding_round/xpansiv-series-a--e4163fba,Xpansiv,https://www.crunchbase.com/organization/xpansiv,Series A,10415000,USD,10415000,2019-01-16
Seed Round - Liquidata,https://www.crunchbase.com/funding_round/liquidata-seed--c3babbc0,Liquidata,https://www.crunchbase.com/organization/liquidata,Seed,2000000,USD,2000000,2019-01-16
Seed Round - PowerDot,https://www.crunchbase.com/funding_round/powerdot-seed--07692ce9,PowerDot,https://www.crunchbase.com/organization/powerdot,Seed,,,,2019-01-16
Series B - Innovaccer,https://www.crunchbase.com/funding_round/innovaccer-series-b--b8e4e086,Innovaccer,https://www.crunchbase.com/organization/innovaccer,Series B,11000000,USD,11000000,2019-01-16
Pre Seed Round - Robocorp,https://www.crunchbase.com/funding_round/robocorp-pre-seed--961f8802,Robocorp,https://www.crunchbase.com/organization/robocorp,Pre-Seed,500000,EUR,569602,2019-01-17
Series C - Alation,https://www.crunchbase.com/funding_round/alation-series-c--425f9c3b,Alation,https://www.crunchbase.com/organization/alation,Series C,50000000,USD,50000000,2019-01-17
Pre Seed Round - Supervaisor,https://www.crunchbase.com/funding_round/supervaisor-pre-seed--5284f15e,Supervaisor,https://www.crunchbase.com/organization/supervaisor,Pre-Seed,,,,2019-01-18
Venture Round - Splice Machine,https://www.crunchbase.com/funding_round/splice-machine-series-unknown--955b50cb,Splice Machine,https://www.crunchbase.com/organization/splice-machine,Venture - Series Unknown,500000,USD,500000,2019-01-18
Angel Round - Overlooked,https://www.crunchbase.com/funding_round/overlooked-angel--91765b9d,Overlooked,https://www.crunchbase.com/organization/overlooked,Angel,110000,USD,110000,2019-01-19
Seed Round - B.M.H Social,https://www.crunchbase.com/funding_round/chroma-labs-seed--c1c3084a,B.M.H Social,https://www.crunchbase.com/organization/chroma-labs,Seed,,,,2019-01-20
Debt Financing - Karbon,https://www.crunchbase.com/funding_round/karbonhq-debt-financing--132d0505,Karbon,https://www.crunchbase.com/organization/karbonhq,Debt Financing,3000000,USD,3000000,2019-01-21
Pre Seed Round - Acciyo,https://www.crunchbase.com/funding_round/acciyo-pre-seed--357213c7,Acciyo,https://www.crunchbase.com/organization/acciyo,Pre-Seed,,,,2019-01-22
Venture Round - SoFi,https://www.crunchbase.com/funding_round/social-finance-series-unknown--64eaabf6,SoFi,https://www.crunchbase.com/organization/social-finance,Venture - Series Unknown,,,,2019-01-23
Seed Round - One Health Company,https://www.crunchbase.com/funding_round/the-one-health-company-seed--8e407c2b,One Health Company,https://www.crunchbase.com/organization/the-one-health-company,Seed,,,,2019-01-23
Seed Round - One Health Company,https://www.crunchbase.com/funding_round/the-one-health-company-seed--7b4bfa70,One Health Company,https://www.crunchbase.com/organization/the-one-health-company,Seed,5000000,USD,5000000,2019-01-23
Series A - NomNomNow Inc.,https://www.crunchbase.com/funding_round/nomnomnow-inc-series-a--99e6a694,NomNomNow Inc.,https://www.crunchbase.com/organization/nomnomnow-inc,Series A,,,,2019-01-23
Series C - Uplift,https://www.crunchbase.com/funding_round/uplift-inc-series-c--c4a5ba38,Uplift,https://www.crunchbase.com/organization/uplift-inc,Series C,123000000,USD,123000000,2019-01-23
Series D - BridgeBio,https://www.crunchbase.com/funding_round/bridgebio-series-d--45614bbf,BridgeBio,https://www.crunchbase.com/organization/bridgebio,Series D,299200000,USD,299200000,2019-01-23
Series A - Obo,https://www.crunchbase.com/funding_round/obo-series-a--5e3a4ddc,Obo,https://www.crunchbase.com/organization/obo,Series A,8200000,USD,8200000,2019-01-25
Series E - Acorns,https://www.crunchbase.com/funding_round/acorns-grow-series-e--02139fe5,Acorns,https://www.crunchbase.com/organization/acorns-grow,Series E,105000000,USD,105000000,2019-01-28
Series A - NumberAI,https://www.crunchbase.com/funding_round/numberai-series-a--e7c30278,NumberAI,https://www.crunchbase.com/organization/numberai,Series A,10500000,USD,10500000,2019-01-28
Series D - Gladly,https://www.crunchbase.com/funding_round/gladly-software-series-d--fb678e69,Gladly,https://www.crunchbase.com/organization/gladly-software,Series D,50000000,USD,50000000,2019-01-29
Series D - CoverHound,https://www.crunchbase.com/funding_round/coverhound-series-d--53edfd3f,CoverHound,https://www.crunchbase.com/organization/coverhound,Series D,58000000,USD,58000000,2019-01-29
Pre Seed Round - ClosedWon,https://www.crunchbase.com/funding_round/closedwon-ae70-pre-seed--a461deb5,ClosedWon,https://www.crunchbase.com/organization/closedwon-ae70,Pre-Seed,100000,USD,100000,2019-01-29
Series B - Forge,https://www.crunchbase.com/funding_round/equidate-series-b--3cf77350,Forge,https://www.crunchbase.com/organization/equidate,Series B,35000000,USD,35000000,2019-01-29
Series A - zGlue,https://www.crunchbase.com/funding_round/zglue-series-a--a3fb6536,zGlue,https://www.crunchbase.com/organization/zglue,Series A,,,,2019-01-30
Seed Round - Enter,https://www.crunchbase.com/funding_round/enter-2-seed--13e82fce,Enter,https://www.crunchbase.com/organization/enter-2,Seed,5500000,USD,5500000,2019-01-30
Seed Round - Tribyl,https://www.crunchbase.com/funding_round/tribyl-seed--33c0746f,Tribyl,https://www.crunchbase.com/organization/tribyl,Seed,,,,2019-01-30
Series A - Returnly,https://www.crunchbase.com/funding_round/return-series-a--3d0acdf1,Returnly,https://www.crunchbase.com/organization/return,Series A,8000000,USD,8000000,2019-01-30
Seed Round - Empowerly,https://www.crunchbase.com/funding_round/empowerly-seed--2ee291f8,Empowerly,https://www.crunchbase.com/organization/empowerly,Seed,,,,2019-01-30
Seed Round - Spext,https://www.crunchbase.com/funding_round/spext-seed--9a771f46,Spext,https://www.crunchbase.com/organization/spext,Seed,,,,2019-01-30
Seed Round - Docuvision,https://www.crunchbase.com/funding_round/docuvision-seed--ebf56cf7,Docuvision,https://www.crunchbase.com/organization/docuvision,Seed,,,,2019-01-30
Series B - Ironclad,https://www.crunchbase.com/funding_round/ironclad-series-b--9d3f6174,Ironclad,https://www.crunchbase.com/organization/ironclad,Series B,23000000,USD,23000000,2019-01-30
Grant - ElectroNeek,https://www.crunchbase.com/funding_round/electroneek-grant--441228c2,ElectroNeek,https://www.crunchbase.com/organization/electroneek,Grant,,,,2019-01-30
Seed Round - Grovf,https://www.crunchbase.com/funding_round/grovf-seed--2a3ba0b5,Grovf,https://www.crunchbase.com/organization/grovf,Seed,100000,USD,100000,2019-01-30
Seed Round - Wavelength Global,https://www.crunchbase.com/funding_round/wavelength-global-inc-seed--e810962c,Wavelength Global,https://www.crunchbase.com/organization/wavelength-global-inc,Seed,100000,USD,100000,2019-01-30
Venture Round - Singular Bio,https://www.crunchbase.com/funding_round/singular-bio-series-unknown--b81c9af4,Singular Bio,https://www.crunchbase.com/organization/singular-bio,Venture - Series Unknown,6575395,USD,6575395,2019-01-31
Pre Seed Round - Thalamus,https://www.crunchbase.com/funding_round/thalamus-2-pre-seed--0b1e1e6b,Thalamus,https://www.crunchbase.com/organization/thalamus-2,Pre-Seed,100000,USD,100000,2019-01-31
Seed Round - Step,https://www.crunchbase.com/funding_round/step-c04b-seed--4ebb5df5,Step,https://www.crunchbase.com/organization/step-c04b,Seed,3800000,USD,3800000,2019-01-31
Non Equity Assistance - One Health Company,https://www.crunchbase.com/funding_round/the-one-health-company-non-equity-assistance--0dc8e72f,One Health Company,https://www.crunchbase.com/organization/the-one-health-company,Non-equity Assistance,,,,2019-01-31
Pre Seed Round - DroneInch,https://www.crunchbase.com/funding_round/droneinch-pre-seed--f2652f7f,DroneInch,https://www.crunchbase.com/organization/droneinch,Pre-Seed,,,,2019-02-01
Pre Seed Round - Agreemint,https://www.crunchbase.com/funding_round/agreemint-pre-seed--389a5073,Agreemint,https://www.crunchbase.com/organization/agreemint,Pre-Seed,,,,2019-02-01
Pre Seed Round - PassRight,https://www.crunchbase.com/funding_round/passright-pre-seed--0e875413,PassRight,https://www.crunchbase.com/organization/passright,Pre-Seed,,,,2019-02-01
Secondary Market - Robinhood,https://www.crunchbase.com/funding_round/robinhood-secondary-market--367dc268,Robinhood,https://www.crunchbase.com/organization/robinhood,Secondary Market,,,,2019-02-01
Pre Seed Round - Tuli Technologies,https://www.crunchbase.com/funding_round/tuli-technologies-pre-seed--ad28985b,Tuli Technologies,https://www.crunchbase.com/organization/tuli-technologies,Pre-Seed,190000,USD,190000,2019-02-01
Series A - AVA Labs,https://www.crunchbase.com/funding_round/ava-labs-series-a--b5f5d92b,AVA Labs,https://www.crunchbase.com/organization/ava-labs,Series A,6000000,USD,6000000,2019-02-01
Pre Seed Round - PIGGYCARS,https://www.crunchbase.com/funding_round/piggycars-pre-seed--4f5c097a,PIGGYCARS,https://www.crunchbase.com/organization/piggycars,Pre-Seed,150000,USD,150000,2019-02-01
Angel Round - RAWR,https://www.crunchbase.com/funding_round/rawr-angel--b09a8abf,RAWR,https://www.crunchbase.com/organization/rawr,Angel,52000,USD,52000,2019-02-01
Pre Seed Round - ROOM Technology Ventures,https://www.crunchbase.com/funding_round/room-d518-pre-seed--78e84427,ROOM Technology Ventures,https://www.crunchbase.com/organization/room-d518,Pre-Seed,250000,USD,250000,2019-02-01
Pre Seed Round - EXEMPTAX,https://www.crunchbase.com/funding_round/exemptax-pre-seed--19200773,EXEMPTAX,https://www.crunchbase.com/organization/exemptax,Pre-Seed,,,,2019-02-01
Seed Round - Red Planet Labs,https://www.crunchbase.com/funding_round/red-planet-labs-seed--f682e237,Red Planet Labs,https://www.crunchbase.com/organization/red-planet-labs,Seed,,,,2019-02-02
Pre Seed Round - The Music Fund,https://www.crunchbase.com/funding_round/the-music-fund-pre-seed--761f8e7a,The Music Fund,https://www.crunchbase.com/organization/the-music-fund,Pre-Seed,,,,2019-02-04
Series C - Komprise,https://www.crunchbase.com/funding_round/komprise-series-c--e15a144f,Komprise,https://www.crunchbase.com/organization/komprise,Series C,24000000,USD,24000000,2019-02-04
Series E - Databricks,https://www.crunchbase.com/funding_round/databricks-series-e--037705fb,Databricks,https://www.crunchbase.com/organization/databricks,Series E,250000000,USD,250000000,2019-02-05
Seed Round - The Graph,https://www.crunchbase.com/funding_round/the-graph-seed--eab96f05,The Graph,https://www.crunchbase.com/organization/the-graph,Seed,2400000,USD,2400000,2019-02-05
Series A - KETOS,https://www.crunchbase.com/funding_round/ketos-series-a--10c3901a,KETOS,https://www.crunchbase.com/organization/ketos,Series A,9000000,USD,9000000,2019-02-05
Series A - Mattermost,https://www.crunchbase.com/funding_round/mattermost-series-a--d9556356,Mattermost,https://www.crunchbase.com/organization/mattermost,Series A,20000000,USD,20000000,2019-02-05
Series B - Ritual,https://www.crunchbase.com/funding_round/ritual-2-series-b--55871679,Ritual,https://www.crunchbase.com/organization/ritual-2,Series B,25000000,USD,25000000,2019-02-05
Series C - Signal Sciences,https://www.crunchbase.com/funding_round/signal-sciences-series-c--b32e091d,Signal Sciences,https://www.crunchbase.com/organization/signal-sciences,Series C,35000000,USD,35000000,2019-02-05
Series F - Personal Capital,https://www.crunchbase.com/funding_round/personal-capital-series-f--a3e2666b,Personal Capital,https://www.crunchbase.com/organization/personal-capital,Series F,50000000,USD,50000000,2019-02-05
Series F - DNAnexus,https://www.crunchbase.com/funding_round/dnanexus-series-f--e75d676a,DNAnexus,https://www.crunchbase.com/organization/dnanexus,Series F,68000000,USD,68000000,2019-02-06
Seed Round - NuVera Medical,https://www.crunchbase.com/funding_round/nuvera-medical-seed--09c2a03f,NuVera Medical,https://www.crunchbase.com/organization/nuvera-medical,Seed,15000000,USD,15000000,2019-02-06
Post-IPO Equity - Halozyme Therapeutics,https://www.crunchbase.com/funding_round/halozyme-therapeutics-post-ipo-equity--ae9ea4ea,Halozyme Therapeutics,https://www.crunchbase.com/organization/halozyme-therapeutics,Post-IPO Equity,30000000,USD,30000000,2019-02-06
Series A - Transient Plasma Systems (TPS),https://www.crunchbase.com/funding_round/transient-plasma-systems-tps-series-a--92d67869,Transient Plasma Systems (TPS),https://www.crunchbase.com/organization/transient-plasma-systems-tps,Series A,8500000,USD,8500000,2019-02-06
Series B - Bolt Biotherapeutics,https://www.crunchbase.com/funding_round/bolt-biotherapeutics-series-b--4437d02f,Bolt Biotherapeutics,https://www.crunchbase.com/organization/bolt-biotherapeutics,Series B,54000000,USD,54000000,2019-02-07
Series C - Figma,https://www.crunchbase.com/funding_round/figma-series-c--8fc5d696,Figma,https://www.crunchbase.com/organization/figma,Series C,40000000,USD,40000000,2019-02-07
Post-IPO Equity - INmuneBIO,https://www.crunchbase.com/funding_round/inmunebio-post-ipo-equity--97190621,INmuneBIO,https://www.crunchbase.com/organization/inmunebio,Post-IPO Equity,8170000,USD,8170000,2019-02-07
Series B - Gong.io,https://www.crunchbase.com/funding_round/gong-io-series-b--4fe4f933,Gong.io,https://www.crunchbase.com/organization/gong-io,Series B,40000000,USD,40000000,2019-02-07
Seed Round - Netography,https://www.crunchbase.com/funding_round/netography-com-seed--6b3f9a20,Netography,https://www.crunchbase.com/organization/netography-com,Seed,2600000,USD,2600000,2019-02-07
Seed Round - RetroLabs,https://www.crunchbase.com/funding_round/retrolabs-seed--d56f0235,RetroLabs,https://www.crunchbase.com/organization/retrolabs,Seed,120000,USD,120000,2019-02-08
Corporate Round - Automation Anywhere,https://www.crunchbase.com/funding_round/automation-anywhere-corporate-round--f897bfd7,Automation Anywhere,https://www.crunchbase.com/organization/automation-anywhere,Corporate Round,,,,2019-02-08
Series A - Second Measure,https://www.crunchbase.com/funding_round/second-measure-series-a--7e979fa3,Second Measure,https://www.crunchbase.com/organization/second-measure,Series A,20000000,USD,20000000,2019-02-11
Series B - Nuro,https://www.crunchbase.com/funding_round/nuro-2-series-b--f7ca85b0,Nuro,https://www.crunchbase.com/organization/nuro-2,Series B,940000000,USD,940000000,2019-02-11
Venture Round - Hat Trick Medical,https://www.crunchbase.com/funding_round/hat-trick-medical-series-unknown--f1d8f0be,Hat Trick Medical,https://www.crunchbase.com/organization/hat-trick-medical,Venture - Series Unknown,1000000,USD,1000000,2019-02-12
Series B - ShiftLeft,https://www.crunchbase.com/funding_round/shiftleft-series-b--ce2d2513,ShiftLeft,https://www.crunchbase.com/organization/shiftleft,Series B,20000000,USD,20000000,2019-02-12
Series C - Mode Analytics,https://www.crunchbase.com/funding_round/mode-analytics-series-c--6a4950a6,Mode Analytics,https://www.crunchbase.com/organization/mode-analytics,Series C,23000000,USD,23000000,2019-02-12
Series D - InfluxData,https://www.crunchbase.com/funding_round/influxdb-series-d--637f38ba,InfluxData,https://www.crunchbase.com/organization/influxdb,Series D,60000000,USD,60000000,2019-02-13
Series B - Affinity,https://www.crunchbase.com/funding_round/affinity-inc-series-b--9744971d,Affinity,https://www.crunchbase.com/organization/affinity-inc,Series B,26500000,USD,26500000,2019-02-13
