Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date
Seed Round - Hostie,https://www.crunchbase.com/funding_round/hostie-seed--397068a1,Hostie,https://www.crunchbase.com/organization/hostie,Seed,75000,USD,75000,2018-03-01
Seed Round - PlumCare,https://www.crunchbase.com/funding_round/plumcare-seed--7ea32fd3,PlumCare,https://www.crunchbase.com/organization/plumcare,Seed,750000,USD,750000,2018-03-01
Seed Round - Jimu Technology,https://www.crunchbase.com/funding_round/jimu-technology-seed--234767c0,Jimu Technology,https://www.crunchbase.com/organization/jimu-technology,Seed,,,,2018-03-01
Pre Seed Round - Elva,https://www.crunchbase.com/funding_round/getelva-pre-seed--b63588c5,Elva,https://www.crunchbase.com/organization/getelva,Pre-Seed,100000,USD,100000,2018-03-01
Seed Round - Scouted AI,https://www.crunchbase.com/funding_round/scouted-ai-seed--d87ea0d0,Scouted AI,https://www.crunchbase.com/organization/scouted-ai,Seed,,,,2018-03-01
Seed Round - Oncodisc,https://www.crunchbase.com/funding_round/oncodisc-seed--b94fabb1,Oncodisc,https://www.crunchbase.com/organization/oncodisc,Seed,600000,USD,600000,2018-03-01
Series A - Eko,https://www.crunchbase.com/funding_round/eko-health-series-a--ffdc13c5,Eko,https://www.crunchbase.com/organization/eko-health,Series A,5000000,USD,5000000,2018-03-01
Angel Round - Smartloop,https://www.crunchbase.com/funding_round/recime-inc-angel--f6e9a3aa,Smartloop,https://www.crunchbase.com/organization/recime-inc,Angel,100000,USD,100000,2018-03-01
Series D - LendingHome,https://www.crunchbase.com/funding_round/lendinghome-series-d--9498cd54,LendingHome,https://www.crunchbase.com/organization/lendinghome,Series D,,,,2018-03-01
"Seed Round - STAMP, by Stonegate",https://www.crunchbase.com/funding_round/stamp-by-stonegate-seed--a6ac44ff,"STAMP, by Stonegate",https://www.crunchbase.com/organization/stamp-by-stonegate,Seed,100000,USD,100000,2018-03-01
Seed Round - Anford,https://www.crunchbase.com/funding_round/anford-seed--f23a8be9,Anford,https://www.crunchbase.com/organization/anford,Seed,,,,2018-03-01
Venture Round - BitBull Capital,https://www.crunchbase.com/funding_round/bitbull-capital-series-unknown--c9ec22cf,BitBull Capital,https://www.crunchbase.com/organization/bitbull-capital,Venture - Series Unknown,,,,2018-03-01
Series B - Helix,https://www.crunchbase.com/funding_round/helix-series-b--9913a08b,Helix,https://www.crunchbase.com/organization/helix,Series B,200000000,USD,200000000,2018-03-01
Convertible Note - Feel,https://www.crunchbase.com/funding_round/sentio-solutions-inc-convertible-note--46a6ce11,Feel,https://www.crunchbase.com/organization/sentio-solutions-inc,Convertible Note,,,,2018-03-01
Convertible Note - Rulai,https://www.crunchbase.com/funding_round/rulai-convertible-note--36e2a039,Rulai,https://www.crunchbase.com/organization/rulai,Convertible Note,8000000,USD,8000000,2018-03-01
Grant - Community Medical Centers,https://www.crunchbase.com/funding_round/community-medical-centers-grant--81158ed1,Community Medical Centers,https://www.crunchbase.com/organization/community-medical-centers,Grant,10000000,USD,10000000,2018-03-02
Series B - Simpplr,https://www.crunchbase.com/funding_round/simpplr-inc-series-b--d345acff,Simpplr,https://www.crunchbase.com/organization/simpplr-inc,Series B,8100000,USD,8100000,2018-03-02
Series B - Hims,https://www.crunchbase.com/funding_round/hims-series-b--94c96004,Hims,https://www.crunchbase.com/organization/hims,Series B,40000000,USD,40000000,2018-03-02
Debt Financing - Tricida,https://www.crunchbase.com/funding_round/tricida-debt-financing--0c907746,Tricida,https://www.crunchbase.com/organization/tricida,Debt Financing,100000000,USD,100000000,2018-03-02
Funding Round - Elyse,https://www.crunchbase.com/funding_round/elyse-undisclosed--bb87d355,Elyse,https://www.crunchbase.com/organization/elyse,Funding Round,,,,2018-03-03
Series A - Espressive,https://www.crunchbase.com/funding_round/espressive-series-a--a0365e1b,Espressive,https://www.crunchbase.com/organization/espressive,Series A,15000000,USD,15000000,2018-03-03
Seed Round - Lenmo,https://www.crunchbase.com/funding_round/lenmo-seed--3cc92e84,Lenmo,https://www.crunchbase.com/organization/lenmo,Seed,423000,USD,423000,2018-03-03
Series A - HelloMD,https://www.crunchbase.com/funding_round/hellomd-series-a--baef7bd5,HelloMD,https://www.crunchbase.com/organization/hellomd,Series A,7000000,USD,7000000,2018-03-04
Seed Round - Gradle,https://www.crunchbase.com/funding_round/gradle-seed--aa1153b6,Gradle,https://www.crunchbase.com/organization/gradle,Seed,5800000,GBP,8032428,2018-03-05
Series B - ViewPoint Therapeutics,https://www.crunchbase.com/funding_round/viewpoint-therapeutics-series-b--62aa7bde,ViewPoint Therapeutics,https://www.crunchbase.com/organization/viewpoint-therapeutics,Series B,35000000,USD,35000000,2018-03-05
Seed Round - WeCare,https://www.crunchbase.com/funding_round/lily-seed--bee84620,WeCare,https://www.crunchbase.com/organization/lily,Seed,,,,2018-03-05
Seed Round - SmartAG Technologies,https://www.crunchbase.com/funding_round/smartag-technologies-seed--f72e7227,SmartAG Technologies,https://www.crunchbase.com/organization/smartag-technologies,Seed,,,,2018-03-05
Series A - Okogen,https://www.crunchbase.com/funding_round/okogen-series-a--ba6deb94,Okogen,https://www.crunchbase.com/organization/okogen,Series A,10000000,USD,10000000,2018-03-05
Corporate Round - Vividion Therapeutics,https://www.crunchbase.com/funding_round/vividion-therapeutics-corporate-round--2ff44d3c,Vividion Therapeutics,https://www.crunchbase.com/organization/vividion-therapeutics,Corporate Round,101000000,USD,101000000,2018-03-05
Convertible Note - Carepoynt,https://www.crunchbase.com/funding_round/carepoynt-convertible-note--5ce94f0a,Carepoynt,https://www.crunchbase.com/organization/carepoynt,Convertible Note,,,,2018-03-05
Seed Round - SafetyWing,https://www.crunchbase.com/funding_round/safetywing-seed--cdaad2a3,SafetyWing,https://www.crunchbase.com/organization/safetywing,Seed,120000,USD,120000,2018-03-06
Angel Round - Trovata,https://www.crunchbase.com/funding_round/trovata-angel--82734a78,Trovata,https://www.crunchbase.com/organization/trovata,Angel,250000,USD,250000,2018-03-06
Series A - Gong.io,https://www.crunchbase.com/funding_round/gong-io-series-a--c3908754,Gong.io,https://www.crunchbase.com/organization/gong-io,Series A,2000000,USD,2000000,2018-03-06
Seed Round - SafetyWing,https://www.crunchbase.com/funding_round/safetywing-seed--592438ee,SafetyWing,https://www.crunchbase.com/organization/safetywing,Seed,500000,USD,500000,2018-03-07
Series A - Atomwise,https://www.crunchbase.com/funding_round/atomwise-series-a--ac7e5931,Atomwise,https://www.crunchbase.com/organization/atomwise,Series A,45000000,USD,45000000,2018-03-07
"Venture Round - EKA Solutions, Inc.",https://www.crunchbase.com/funding_round/eka-solutions-series-unknown--e012c316,"EKA Solutions, Inc.",https://www.crunchbase.com/organization/eka-solutions,Venture - Series Unknown,1193750,USD,1193750,2018-03-07
Venture Round - Hello Heart,https://www.crunchbase.com/funding_round/hello-doctor-series-unknown--d666b38a,Hello Heart,https://www.crunchbase.com/organization/hello-doctor,Venture - Series Unknown,9000000,USD,9000000,2018-03-07
Series C - Wildflower Health,https://www.crunchbase.com/funding_round/wildflower-health-series-c--0e7739be,Wildflower Health,https://www.crunchbase.com/organization/wildflower-health,Series C,8000000,USD,8000000,2018-03-07
Convertible Note - Prellis Biologics,https://www.crunchbase.com/funding_round/prellis-biologics-convertible-note--64ea3323,Prellis Biologics,https://www.crunchbase.com/organization/prellis-biologics,Convertible Note,,,,2018-03-07
Series B - Eaze,https://www.crunchbase.com/funding_round/eaze-2-series-b--75800fcc,Eaze,https://www.crunchbase.com/organization/eaze-2,Series B,32000000,USD,32000000,2018-03-08
Venture Round - Rockley Photonics,https://www.crunchbase.com/funding_round/rockley-photonics-series-unknown--71001624,Rockley Photonics,https://www.crunchbase.com/organization/rockley-photonics,Venture - Series Unknown,40000000,USD,40000000,2018-03-08
Post-IPO Debt - Biolase,https://www.crunchbase.com/funding_round/biolase-post-ipo-debt--ea93fa21,Biolase,https://www.crunchbase.com/organization/biolase,Post-IPO Debt,6000000,USD,6000000,2018-03-08
Series A - Ponddy Education,https://www.crunchbase.com/funding_round/ponddy-education-series-a--f7250e18,Ponddy Education,https://www.crunchbase.com/organization/ponddy-education,Series A,6000000,USD,6000000,2018-03-08
Venture Round - Radiology Partners,https://www.crunchbase.com/funding_round/radiology-partners-series-unknown--6883a714,Radiology Partners,https://www.crunchbase.com/organization/radiology-partners,Venture - Series Unknown,234000000,USD,234000000,2018-03-09
Series A - True Botanicals,https://www.crunchbase.com/funding_round/true-botanicals-series-a--db2f9d95,True Botanicals,https://www.crunchbase.com/organization/true-botanicals,Series A,14073532,USD,14073532,2018-03-09
Seed Round - Psyche Analytics,https://www.crunchbase.com/funding_round/pyscheanalytics-seed--15e3a36e,Psyche Analytics,https://www.crunchbase.com/organization/pyscheanalytics,Seed,,,,2018-03-09
"Pre Seed Round - Thor Technologies, Inc.",https://www.crunchbase.com/funding_round/thor-technologies-inc-pre-seed--c9f67d34,"Thor Technologies, Inc.",https://www.crunchbase.com/organization/thor-technologies-inc,Pre-Seed,1500000,USD,1500000,2018-03-10
Seed Round - CarbonMe,https://www.crunchbase.com/funding_round/carbonme-seed--08ac9e79,CarbonMe,https://www.crunchbase.com/organization/carbonme,Seed,,,,2018-03-11
Non Equity Assistance - nanoHenry,https://www.crunchbase.com/funding_round/nanohenry-non-equity-assistance--fd30174d,nanoHenry,https://www.crunchbase.com/organization/nanohenry,Non-equity Assistance,,,,2018-03-12
Corporate Round - KaiOS Technologies,https://www.crunchbase.com/funding_round/kai-technologies-corporate-round--51df835d,KaiOS Technologies,https://www.crunchbase.com/organization/kai-technologies,Corporate Round,7000000,USD,7000000,2018-03-12
Seed Round - FitTrace,https://www.crunchbase.com/funding_round/fittrace-seed--91a96291,FitTrace,https://www.crunchbase.com/organization/fittrace,Seed,,,,2018-03-12
Series A - RapidAPI,https://www.crunchbase.com/funding_round/rapidapi-series-a--da8f6abf,RapidAPI,https://www.crunchbase.com/organization/rapidapi,Series A,9000000,USD,9000000,2018-03-12
Venture Round - Hycor Biomedical LLC,https://www.crunchbase.com/funding_round/hycor-biomedical-llc-series-unknown--7de68ae5,Hycor Biomedical LLC,https://www.crunchbase.com/organization/hycor-biomedical-llc,Venture - Series Unknown,7999993,USD,7999993,2018-03-13
Series A - TAE Life Sciences,https://www.crunchbase.com/funding_round/tae-life-sciences-series-a--dd988653,TAE Life Sciences,https://www.crunchbase.com/organization/tae-life-sciences,Series A,40000000,USD,40000000,2018-03-13
Series B - MORE Health,https://www.crunchbase.com/funding_round/more-health-series-b--35d6fbdb,MORE Health,https://www.crunchbase.com/organization/more-health,Series B,,,,2018-03-14
Series A - Pilot,https://www.crunchbase.com/funding_round/pilot-a94a-series-a--9b7e2e3a,Pilot,https://www.crunchbase.com/organization/pilot-a94a,Series A,15000000,USD,15000000,2018-03-14
Venture Round - Papaya Payments,https://www.crunchbase.com/funding_round/papaya-payments-series-unknown--83944442,Papaya Payments,https://www.crunchbase.com/organization/papaya-payments,Venture - Series Unknown,4226260,USD,4226260,2018-03-14
Seed Round - MagicWeaver Inc.,https://www.crunchbase.com/funding_round/magicweaver-inc-seed--dc8b30fb,MagicWeaver Inc.,https://www.crunchbase.com/organization/magicweaver-inc,Seed,600000,USD,600000,2018-03-14
Pre Seed Round - ImpriMed,https://www.crunchbase.com/funding_round/imprimed-pre-seed--31428ecf,ImpriMed,https://www.crunchbase.com/organization/imprimed,Pre-Seed,330000,USD,330000,2018-03-14
Series A - Solebit,https://www.crunchbase.com/funding_round/solebit-labs-series-a--92c28721,Solebit,https://www.crunchbase.com/organization/solebit-labs,Series A,11000000,USD,11000000,2018-03-14
Seed Round - AnyRoad,https://www.crunchbase.com/funding_round/anyroad-seed--e298e2d0,AnyRoad,https://www.crunchbase.com/organization/anyroad,Seed,,,,2018-03-14
Seed Round - Persephone Biome,https://www.crunchbase.com/funding_round/persephone-biome-seed--0387555f,Persephone Biome,https://www.crunchbase.com/organization/persephone-biome,Seed,,,,2018-03-15
Seed Round - Optima Curis Inc,https://www.crunchbase.com/funding_round/optima-curis-inc-seed--f15e4282,Optima Curis Inc,https://www.crunchbase.com/organization/optima-curis-inc,Seed,615000,USD,615000,2018-03-15
Series B - IDEAYA Biosciences,https://www.crunchbase.com/funding_round/ideaya-biosciences-series-b--8ee2e18e,IDEAYA Biosciences,https://www.crunchbase.com/organization/ideaya-biosciences,Series B,94000000,USD,94000000,2018-03-15
Post-IPO Equity - Aimmune Therapeutics,https://www.crunchbase.com/funding_round/allergen-research-corporation-post-ipo-equity--b1915c11,Aimmune Therapeutics,https://www.crunchbase.com/organization/allergen-research-corporation,Post-IPO Equity,156700012,USD,156700012,2018-03-15
Seed Round - Synovation Holdings,https://www.crunchbase.com/funding_round/synovation-holdings-seed--b0b352db,Synovation Holdings,https://www.crunchbase.com/organization/synovation-holdings,Seed,955600,USD,955600,2018-03-15
Pre Seed Round - Medinas Health,https://www.crunchbase.com/funding_round/medinas-pre-seed--12715c6c,Medinas Health,https://www.crunchbase.com/organization/medinas,Pre-Seed,1000000,USD,1000000,2018-03-15
Venture Round - Visual Labs,https://www.crunchbase.com/funding_round/visual-labs-series-unknown--0b5849b5,Visual Labs,https://www.crunchbase.com/organization/visual-labs,Venture - Series Unknown,669996,USD,669996,2018-03-16
Debt Financing - ComplianceBridge,https://www.crunchbase.com/funding_round/compliancebridge-debt-financing--018030f0,ComplianceBridge,https://www.crunchbase.com/organization/compliancebridge,Debt Financing,60000,USD,60000,2018-03-16
Secondary Market - Anaplan,https://www.crunchbase.com/funding_round/anaplan-secondary-market--a5a4b45e,Anaplan,https://www.crunchbase.com/organization/anaplan,Secondary Market,,,,2018-03-16
Seed Round - Circular Systems,https://www.crunchbase.com/funding_round/circular-systems-seed--d51861b0,Circular Systems,https://www.crunchbase.com/organization/circular-systems,Seed,250000,USD,250000,2018-03-16
Convertible Note - Kenzen,https://www.crunchbase.com/funding_round/kenzen-convertible-note--ec88f66b,Kenzen,https://www.crunchbase.com/organization/kenzen,Convertible Note,3000000,USD,3000000,2018-03-18
Venture Round - Sanguine,https://www.crunchbase.com/funding_round/sanguine-biosciences-series-unknown--25f71f30,Sanguine,https://www.crunchbase.com/organization/sanguine-biosciences,Venture - Series Unknown,,,,2018-03-18
Seed Round - NowRx,https://www.crunchbase.com/funding_round/nowrx-seed--d38c2e74,NowRx,https://www.crunchbase.com/organization/nowrx,Seed,,,,2018-03-18
Pre Seed Round - AgShift,https://www.crunchbase.com/funding_round/agshift-pre-seed--152bdbf6,AgShift,https://www.crunchbase.com/organization/agshift,Pre-Seed,2000000,USD,2000000,2018-03-18
Seed Round - Gento,https://www.crunchbase.com/funding_round/nursing-without-walls-seed--c4d76c29,Gento,https://www.crunchbase.com/organization/nursing-without-walls,Seed,1499976,USD,1499976,2018-03-19
Venture Round - Ampleforth,https://www.crunchbase.com/funding_round/fragments-a7cb-series-unknown--ddda5d8f,Ampleforth,https://www.crunchbase.com/organization/fragments-a7cb,Venture - Series Unknown,3000000,USD,3000000,2018-03-19
Equity Crowdfunding - CUDDLY Inc.,https://www.crunchbase.com/funding_round/poundwishes-inc--equity-crowdfunding--82752628,CUDDLY Inc.,https://www.crunchbase.com/organization/poundwishes-inc-,Equity Crowdfunding,25000,USD,25000,2018-03-19
Series C - UNITY Biotechnology,https://www.crunchbase.com/funding_round/unity-biotechnology-series-c--7115cc65,UNITY Biotechnology,https://www.crunchbase.com/organization/unity-biotechnology,Series C,55000000,USD,55000000,2018-03-19
Seed Round - Qulture.Rocks,https://www.crunchbase.com/funding_round/qulture-rocks-seed--1e112a58,Qulture.Rocks,https://www.crunchbase.com/organization/qulture-rocks,Seed,,,,2018-03-20
Seed Round - ICO Watchdog,https://www.crunchbase.com/funding_round/ico-watchdog-seed--9ce411f5,ICO Watchdog,https://www.crunchbase.com/organization/ico-watchdog,Seed,500000,USD,500000,2018-03-20
Seed Round - Ascendo.ai,https://www.crunchbase.com/funding_round/ekryp-inc-seed--30aeaa28,Ascendo.ai,https://www.crunchbase.com/organization/ekryp-inc,Seed,,,,2018-03-20
Series B - Neurotrack,https://www.crunchbase.com/funding_round/neurotrack-technologies-series-b--a0ba57c1,Neurotrack,https://www.crunchbase.com/organization/neurotrack-technologies,Series B,13700000,USD,13700000,2018-03-20
Convertible Note - eyecandylab,https://www.crunchbase.com/funding_round/eyecandylab-convertible-note--754d6cb0,eyecandylab,https://www.crunchbase.com/organization/eyecandylab,Convertible Note,,,,2018-03-20
Initial Coin Offering - XYO,https://www.crunchbase.com/funding_round/xyo-network-initial-coin-offering--21c32cad,XYO,https://www.crunchbase.com/organization/xyo-network,Initial Coin Offering,13635000,USD,13635000,2018-03-20
Series C - Chargebee,https://www.crunchbase.com/funding_round/chargebee-series-c--1e301c53,Chargebee,https://www.crunchbase.com/organization/chargebee,Series C,18000000,USD,18000000,2018-03-20
Seed Round - FocusMotion,https://www.crunchbase.com/funding_round/focus-trainr-seed--7b779b41,FocusMotion,https://www.crunchbase.com/organization/focus-trainr,Seed,,,,2018-03-21
Series B - Bigfoot Biomedical,https://www.crunchbase.com/funding_round/bigfoot-biomedical--inc--series-b--d04c299e,Bigfoot Biomedical,https://www.crunchbase.com/organization/bigfoot-biomedical--inc-,Series B,18000000,USD,18000000,2018-03-21
Seed Round - Nutrigene Inc.,https://www.crunchbase.com/funding_round/nutrigene-ltd-seed--c8c320f1,Nutrigene Inc.,https://www.crunchbase.com/organization/nutrigene-ltd,Seed,120000,USD,120000,2018-03-21
Post-IPO Equity - Marina Biotech,https://www.crunchbase.com/funding_round/marina-biotech-post-ipo-equity--ac02ee9c,Marina Biotech,https://www.crunchbase.com/organization/marina-biotech,Post-IPO Equity,,,,2018-03-22
Venture Round - BioIQ,https://www.crunchbase.com/funding_round/bioiq-series-unknown--2d95223f,BioIQ,https://www.crunchbase.com/organization/bioiq,Venture - Series Unknown,26500000,USD,26500000,2018-03-22
Seed Round - Arrivo,https://www.crunchbase.com/funding_round/arrivo-seed--6bed40ca,Arrivo,https://www.crunchbase.com/organization/arrivo,Seed,,,,2018-03-22
Venture Round - Alastin Skincare,https://www.crunchbase.com/funding_round/alastin-skincare-series-unknown--18efbeff,Alastin Skincare,https://www.crunchbase.com/organization/alastin-skincare,Venture - Series Unknown,5817746,USD,5817746,2018-03-22
Seed Round - Droplet,https://www.crunchbase.com/funding_round/droplet-health-seed--375ae223,Droplet,https://www.crunchbase.com/organization/droplet-health,Seed,,,,2018-03-23
Seed Round - Umbra Lab,https://www.crunchbase.com/funding_round/umbra-lab-inc-seed--2d9a7027,Umbra Lab,https://www.crunchbase.com/organization/umbra-lab-inc,Seed,,,,2018-03-23
Venture Round - Tibit Communications,https://www.crunchbase.com/funding_round/tibit-communications-series-unknown--a9e8b504,Tibit Communications,https://www.crunchbase.com/organization/tibit-communications,Venture - Series Unknown,2300000,USD,2300000,2018-03-23
Series C - ServiceTitan,https://www.crunchbase.com/funding_round/servicetitan-series-c--b05b7f8f,ServiceTitan,https://www.crunchbase.com/organization/servicetitan,Series C,62000000,USD,62000000,2018-03-23
Seed Round - DoctorsForMe Inc,https://www.crunchbase.com/funding_round/doctorsforme-inc-seed--412be5b2,DoctorsForMe Inc,https://www.crunchbase.com/organization/doctorsforme-inc,Seed,1000000,USD,1000000,2018-03-23
Venture Round - EEnovate Technology,https://www.crunchbase.com/funding_round/eenovate-technology-series-unknown--7b7d0ae5,EEnovate Technology,https://www.crunchbase.com/organization/eenovate-technology,Venture - Series Unknown,12000007,USD,12000007,2018-03-26
Series A - Gong.io,https://www.crunchbase.com/funding_round/gong-io-series-a--81e11dc8,Gong.io,https://www.crunchbase.com/organization/gong-io,Series A,100000,USD,100000,2018-03-26
Series B - Wizeline,https://www.crunchbase.com/funding_round/wizeline-series-b--a2102f20,Wizeline,https://www.crunchbase.com/organization/wizeline,Series B,43000000,USD,43000000,2018-03-26
Series A - Pipefy,https://www.crunchbase.com/funding_round/pipefy-series-a--b146dfe5,Pipefy,https://www.crunchbase.com/organization/pipefy,Series A,16000000,USD,16000000,2018-03-27
Venture Round - Canvas Medical,https://www.crunchbase.com/funding_round/canvas-medical-series-unknown--1d528b9f,Canvas Medical,https://www.crunchbase.com/organization/canvas-medical,Venture - Series Unknown,3000000,USD,3000000,2018-03-27
Series A - Kloudless,https://www.crunchbase.com/funding_round/kloudless-series-a--afe16552,Kloudless,https://www.crunchbase.com/organization/kloudless,Series A,6000000,USD,6000000,2018-03-27
Seed Round - Spring Labs,https://www.crunchbase.com/funding_round/spring-labs-seed--8073894c,Spring Labs,https://www.crunchbase.com/organization/spring-labs,Seed,15750000,USD,15750000,2018-03-27
Grant - Nexient,https://www.crunchbase.com/funding_round/nexient-grant--3e795f34,Nexient,https://www.crunchbase.com/organization/nexient,Grant,1500000,USD,1500000,2018-03-27
Series A - Singlera Genomics,https://www.crunchbase.com/funding_round/singlera-genomics-series-a--0cbb84e2,Singlera Genomics,https://www.crunchbase.com/organization/singlera-genomics,Series A,60000000,USD,60000000,2018-03-27
Venture Round - Blink Technologies,https://www.crunchbase.com/funding_round/blink-technologies-4015-series-unknown--4594cb34,Blink Technologies,https://www.crunchbase.com/organization/blink-technologies-4015,Venture - Series Unknown,4500000,USD,4500000,2018-03-27
Private Equity Round - Youth To The People,https://www.crunchbase.com/funding_round/youth-to-the-people-private-equity--f14a5f86,Youth To The People,https://www.crunchbase.com/organization/youth-to-the-people,Private Equity,2000000,USD,2000000,2018-03-27
Seed Round - fastdata.io,https://www.crunchbase.com/funding_round/fastdata-io-seed--2144ebd6,fastdata.io,https://www.crunchbase.com/organization/fastdata-io,Seed,5000000,USD,5000000,2018-03-27
Seed Round - Siren,https://www.crunchbase.com/funding_round/siren-ivs-seed--d7b0b130,Siren,https://www.crunchbase.com/organization/siren-ivs,Seed,3400000,USD,3400000,2018-03-28
Series C - Goop,https://www.crunchbase.com/funding_round/goop-series-c--c968b89c,Goop,https://www.crunchbase.com/organization/goop,Series C,50000000,USD,50000000,2018-03-28
Grant - Fuzzbuzz,https://www.crunchbase.com/funding_round/fuzzbuzz-grant--21b28411,Fuzzbuzz,https://www.crunchbase.com/organization/fuzzbuzz,Grant,25000,CAD,19352,2018-03-28
Seed Round - YoGov,https://www.crunchbase.com/funding_round/yogov-seed--e0b0c6a0,YoGov,https://www.crunchbase.com/organization/yogov,Seed,300000,USD,300000,2018-03-28
Seed Round - Neuhope,https://www.crunchbase.com/funding_round/neuhope-seed--44079cc8,Neuhope,https://www.crunchbase.com/organization/neuhope,Seed,100000,USD,100000,2018-03-28
Series B - Tempest Therapeutics,https://www.crunchbase.com/funding_round/tempest-therapeutics-series-b--06285fb0,Tempest Therapeutics,https://www.crunchbase.com/organization/tempest-therapeutics,Series B,70000000,USD,70000000,2018-03-28
Series A - Analog Inference,https://www.crunchbase.com/funding_round/analog-inference-series-a--874521b3,Analog Inference,https://www.crunchbase.com/organization/analog-inference,Series A,4500000,USD,4500000,2018-03-29
Post-IPO Equity - Prothena,https://www.crunchbase.com/funding_round/prothena-post-ipo-equity--16fafaec,Prothena,https://www.crunchbase.com/organization/prothena,Post-IPO Equity,49999997,USD,49999997,2018-03-29
Series C - Inari Medical,https://www.crunchbase.com/funding_round/inari-medical-series-c--b5aec036,Inari Medical,https://www.crunchbase.com/organization/inari-medical,Series C,20900000,USD,20900000,2018-03-29
Seed Round - Censia,https://www.crunchbase.com/funding_round/censia-seed--7707a133,Censia,https://www.crunchbase.com/organization/censia,Seed,100000,USD,100000,2018-03-29
Series B - Branch International,https://www.crunchbase.com/funding_round/branch-intl-series-b--989299a0,Branch International,https://www.crunchbase.com/organization/branch-intl,Series B,70000000,USD,70000000,2018-03-29
Debt Financing - Intellect,https://www.crunchbase.com/funding_round/interneer-debt-financing--98984d5a,Intellect,https://www.crunchbase.com/organization/interneer,Debt Financing,200000,USD,200000,2018-03-30
Venture Round - Cred,https://www.crunchbase.com/funding_round/libra-credit-network-series-unknown--3b2e08e6,Cred,https://www.crunchbase.com/organization/libra-credit-network,Venture - Series Unknown,,,,2018-03-30
Post-IPO Equity - Jaguar Health,https://www.crunchbase.com/funding_round/jaguar-animal-health-post-ipo-equity--614e855b,Jaguar Health,https://www.crunchbase.com/organization/jaguar-animal-health,Post-IPO Equity,9199001,USD,9199001,2018-03-30
Seed Round - Doc,https://www.crunchbase.com/funding_round/doc-7d96-seed--bb173a7d,Doc,https://www.crunchbase.com/organization/doc-7d96,Seed,400000,USD,400000,2018-03-30
Venture Round - Atia Vision,https://www.crunchbase.com/funding_round/atia-medical-series-unknown--1faa3b5d,Atia Vision,https://www.crunchbase.com/organization/atia-medical,Venture - Series Unknown,2000001,USD,2000001,2018-03-30
Pre Seed Round - GoGetter,https://www.crunchbase.com/funding_round/gogetter-pre-seed--cc9f3a23,GoGetter,https://www.crunchbase.com/organization/gogetter,Pre-Seed,225000,USD,225000,2018-03-30
